Year,ID Geography,Geography,Date,Confirmed,ConfirmedGrowth,ConfirmedPC,deathIncrease,Deaths,DeathsPC,fips,hash,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,ISO2 Geography,Negative,negativeIncrease,onVentilatorCumulative,onVentilatorCurrently,pending,Population,Positive,positiveIncrease,PositivePC,posNeg,recovered,total,totalTestResults,totalTestResultsIncrease
"2018","04000US48","Texas","2020/03/30",2877,325,10.023745860239995,0,34,0.11845928371503643,"48","064c58267853978f3a21043c7c7261d69b13b934",,,,0,,,"TX",33003,9795,,,,28701845,2877,325,0.08018394648829431,35880,38,35880,35880,10120
"2018","04000US48","Texas","2020/03/31",3266,389,11.379059429803206,7,41,0.14284795977401452,"48","88abc22d2e83d86262ea891c8e7d846d827553f5",,,196,0,,,"TX",39726,6723,,,,28701845,3266,389,0.07596762188314105,42992,38,42992,42992,7112
"2018","04000US48","Texas","2020/04/01",3997,731,13.925934029676489,17,58,0.20207760163153274,"48","e4b70e172cd68191dfd51edb2c9cf28880e48f1f",,,196,0,,,"TX",43860,4134,,,,28701845,3997,731,0.08351965229746955,47857,38,47857,47857,4865
"2018","04000US48","Texas","2020/04/02",4669,672,16.267246931338388,12,70,0.2438867605897809,"48","8b5fa22e0ee914f3ddb1544511174f071e2b7fd0",,,196,0,,,"TX",46010,2150,,,,28701845,4669,672,0.09212888967817044,50679,38,50679,50679,2822
"2018","04000US48","Texas","2020/04/03",5330,661,18.570234770621887,20,90,0.3135686921868612,"48","c011aecfd30196d7966fb05b0c0aaa6d168ae099",,,196,0,,,"TX",50434,4424,,,,28701845,5330,661,0.09558137866724051,55764,38,55764,55764,5085
"2018","04000US48","Texas","2020/04/04",6110,780,21.287830102908018,15,105,0.36583014088467136,"48","14744188cb506670c3664fdbaef9cff5e9887ea1",,,196,0,,,"TX",57641,7207,,,,28701845,6110,780,0.09584163385672381,63751,38,63751,63751,7987
"2018","04000US48","Texas","2020/04/05",6812,702,23.733665901965537,22,127,0.44248026564145965,"48","c8303ea8107b2d9c6e5112a890435ca9a783c34f",,,827,0,,,"TX",64126,6485,,,,28701845,6812,702,0.09602751698666441,70938,38,70938,70938,7187
"2018","04000US48","Texas","2020/04/06",7276,464,25.3502867150178,13,140,0.4877735211795618,"48","09312dd33752a17eaf2090f7b488a88e5e4df10a",,,1153,0,,,"TX",78081,13955,,,,28701845,7276,464,0.08524198366859191,85357,38,85357,85357,14419
"2018","04000US48","Texas","2020/04/07",8262,986,28.785605942753854,14,154,0.5365508732975179,"48","f2a3e39496912b3142cc8f47ab5c1ca96c41c08f",,,1252,0,,,"TX",80387,2306,,,,28701845,8262,986,0.09319902085753928,88649,38,88649,88649,3292
"2018","04000US48","Texas","2020/04/08",9353,1091,32.58675531137458,23,177,0.6166850946341603,"48","10587334af6b29fed193b281c959f20ce231f821",,,1491,0,,,"TX",86905,6518,,,,28701845,9353,1091,0.09716594984312993,96258,38,96258,96258,7609
"2018","04000US48","Texas","2020/04/09",10230,877,35.64230801190655,22,199,0.6933352193909486,"48","d2fbc57caad0b11e8c7a95cb5b359f93b6069992",,,1439,0,,,"TX",95904,8999,,,,28701845,10230,877,0.09638758550511617,106134,1101,106134,106134,9876
"2018","04000US48","Texas","2020/04/10",11671,1441,40.662891183476184,27,226,0.7874058270470069,"48","75f84eeca602f4b35c81d8faf5e91d9ed9495535",,,1532,0,,,"TX",104047,8143,,,,28701845,11671,1441,0.1008572564337441,115718,1366,115718,115718,9584
"2018","04000US48","Texas","2020/04/11",12561,890,43.76373713954626,28,254,0.8849605312829193,"48","178a367caddb594cc0ac8b6f73c215f59fce1a74",,,1514,0,,,"TX",107972,3925,,,,28701845,12561,890,0.10421212448043274,120533,1617,120533,120533,4815
"2018","04000US48","Texas","2020/04/12",13484,923,46.97955828275151,17,271,0.9441901731404375,"48","9cdfdc975c2ff8771c6d4191f7c3aa5a6de8ba04",,,1338,0,,,"TX",111049,3077,,,,28701845,13484,923,0.10827652108276521,124533,2014,124533,124533,4000
"2018","04000US48","Texas","2020/04/13",13906,422,48.4498470394499,16,287,0.9999357184181017,"48","e12bd9ad71ead5b9fc111e39391a558e939bba13",,,1176,0,,,"TX",119320,8271,,,,28701845,13906,422,0.10437902511521775,133226,2269,133226,133226,8693
"2018","04000US48","Texas","2020/04/14",14624,718,50.951428383785085,31,318,1.1079427123935761,"48","857dba1556015e2a791c526979b22dabe085bad7",,,1409,0,,,"TX",131843,12523,,,,28701845,14624,718,0.09984501628353144,146467,2580,146467,146467,13241
"2018","04000US48","Texas","2020/04/15",15492,868,53.975624215098364,46,364,1.2682111550668607,"48","5d27624bdadf9057b10b6e7349b9b7f7d3912bee",,,1538,0,,,"TX",136318,4475,,,,28701845,15492,868,0.10204861339832685,151810,3150,151810,151810,5343
"2018","04000US48","Texas","2020/04/16",16455,963,57.33080922149778,29,393,1.369249955882627,"48","e2caba023b072b715c7ab8899928efb03b0b3597",,,1459,0,,,"TX",142092,5774,,,,28701845,16455,963,0.10378625896421881,158547,3677,158547,158547,6737
"2018","04000US48","Texas","2020/04/17",17371,916,60.52224168864406,35,428,1.4911933361775176,"48","638ed8aa821916697cbc3a3c9d92d6cae20e9c3b",,,1522,0,,,"TX",152165,10073,,,,28701845,17371,916,0.10246201396753492,169536,4190,169536,169536,10989
"2018","04000US48","Texas","2020/04/18",18260,889,63.61960354813427,25,453,1.5782957506738677,"48","89d9f19efd68ac25e2dc505dc0cb908e90c8aea2",,,1321,0,,,"TX",157979,5814,,,,28701845,18260,889,0.10360930327566543,176239,4806,176239,176239,6703
"2018","04000US48","Texas","2020/04/19",18923,663,65.92955958057749,24,477,1.6619140685903642,"48","81aec6e48412837de9ec8806e1a1298b49c022f5",,,1471,0,,,"TX",163787,5808,,,,28701845,18923,663,0.1035684965245471,182710,5334,182710,182710,6471
"2018","04000US48","Texas","2020/04/20",19458,535,67.79355125079938,18,495,1.7246278070277363,"48","dba2bb42ea8a25b8e70831b0330c85defe415249",,,1411,0,,,"TX",170936,7149,,,,28701845,19458,535,0.10219859869533704,190394,5706,190394,190394,7684
"2018","04000US48","Texas","2020/04/21",20196,738,70.36481452673165,22,517,1.8012779317845247,"48","dde1767eeb0c1bc111ee735c43f072f94e9d104e",,,1419,0,,,"TX",185203,14267,,,,28701845,20196,738,0.09832569778820734,205399,6486,205399,205399,15005
"2018","04000US48","Texas","2020/04/22",21069,873,73.4064308409442,26,543,1.891864442860729,"48","d4d71272270ef5eb9f44073373af49c380b1ae04",,,1678,0,,,"TX",195714,10511,,,,28701845,21069,873,0.09718935525387139,216783,7341,216783,216783,11384
"2018","04000US48","Texas","2020/04/23",21944,875,76.45501534831646,18,561,1.9545781812981011,"48","024279436e5c4bf67ab86b7b061f6506c41bce38",,,1649,0,,,"TX",203134,7420,,,,28701845,21944,875,0.0974950905908174,225078,8025,225078,225078,8295
"2018","04000US48","Texas","2020/04/24",22806,862,79.45830660015062,32,593,2.0660692718534297,"48","a0dd2c8a9f2eba3a0dbd6240bef53961786cad8a",,,1674,0,,,"TX",219741,16607,,,,28701845,22806,862,0.09402713700849732,242547,9156,242547,242547,17469
"2018","04000US48","Texas","2020/04/25",23773,967,82.82742799286945,30,623,2.17059216924905,"48","c5cb5223ee422958c90d30c1bda432e9d722f5f7",,,1597,0,,,"TX",239043,19302,,,,28701845,23773,967,0.09045491903080483,262816,9986,262816,262816,20269
"2018","04000US48","Texas","2020/04/26",24631,858,85.81678285838419,25,648,2.2576945837454003,"48","29637f963b5add57304a3f09d8c2c27cd12a343c",,,1542,0,,,"TX",251390,12347,,,,28701845,24631,858,0.08923596393028067,276021,10763,276021,276021,13205
"2018","04000US48","Texas","2020/04/27",25297,666,88.13719118056696,15,663,2.3099560324432105,"48","71e0a846ca395cb44d760afda797d76a58c2e3b6",,,1563,0,,,"TX",265220,13830,,,,28701845,25297,666,0.08707579935081251,290517,11170,290517,290517,14496
"2018","04000US48","Texas","2020/04/28",26171,874,91.18229159135937,27,690,2.4040266400992687,"48","2593f001bb55c0370b076f6a6bafcb8e88a02d1c",,,1682,0,,,"TX",274213,8993,,,,28701845,26171,874,0.08712514647917333,300384,11786,300384,300384,9867
"2018","04000US48","Texas","2020/04/29",27054,883,94.25874887137046,42,732,2.5503586964531375,"48","7d17d5ccc8084f33e6993ab03832b02380225e76",,,1702,0,,,"TX",287736,13523,,,,28701845,27054,883,0.0859430096254646,314790,12507,314790,314790,14406
"2018","04000US48","Texas","2020/04/30",28087,1033,97.85782063835966,50,782,2.7245635254458382,"48","3e86b550121260ff7f07226c771b566316634b9d",,,1686,0,,,"TX",302213,14477,,,,28701845,28087,1033,0.08503481683318195,330300,13353,330300,330300,15510
"2018","04000US48","Texas","2020/05/01",29229,1142,101.83665893255294,34,816,2.8430228091608747,"48","400c4b1147e50f54f0d3c809ec06d31acc574d33",,,1778,0,,,"TX",322546,20333,,,,28701845,29229,1142,0.08309004335157416,351775,14122,351775,351775,21475
"2018","04000US48","Texas","2020/05/02",30522,1293,106.34159581030418,31,847,2.951029803136349,"48","7ebc8fbb29899c1275bdc2bb060c1eadff3e2696",,,1725,0,,,"TX",350126,27580,,,,28701845,30522,1293,0.08018431726949833,380648,14891,380648,380648,28873
"2018","04000US48","Texas","2020/05/03",31548,1026,109.91627890123439,20,867,3.020711734733429,"48","7286bb5e8d8547980a2d258ee8afb4b230ae09bf",,,1540,0,,,"TX",359012,8886,,,,28701845,31548,1026,0.08077632117984433,390560,15544,390560,390560,9912
"2018","04000US48","Texas","2020/05/04",32332,784,112.64781061983994,17,884,3.0799413765909476,"48","cb36d38213b6cabb99b43ab2020f0788722627c8",,,1533,0,,,"TX",375066,16054,,,,28701845,32332,784,0.07936219618162092,407398,16090,407398,407398,16838
"2018","04000US48","Texas","2020/05/05",33369,1037,116.26081877314856,22,906,3.1565915013477355,"48","e75eea9ddd3f02eba2ffa4dd8a2df79b71ce6547",,,1888,0,,,"TX",393841,18775,,,,28701845,33369,1037,0.07810912665902016,427210,16791,427210,427210,19812
"2018","04000US48","Texas","2020/05/06",34422,1053,119.92957247173483,42,948,3.3029235577016043,"48","e3e1055c642b3e0d3990aa76bce02f31643fe0d1",,,1812,0,,,"TX",404516,10675,,,,28701845,34422,1053,0.07842109819610059,438938,17622,438938,438938,11728
"2018","04000US49","Utah","2020/03/07",1,,0.03163450755352954,,,,"49","b2de542338594c9200868fcb319a20835811ae26",,,,,,,"UT",,,,,,3161105,1,,,1,,1,1,
"2018","04000US49","Utah","2020/03/08",1,0,0.03163450755352954,0,,,"49","aca21610710d71183f28850e9c4a09901e7c89a7",,,,0,,,"UT",,0,,,,3161105,1,0,,1,,1,1,0
"2018","04000US49","Utah","2020/03/09",1,0,0.03163450755352954,0,,,"49","edb9926d0e443abdec9d7b95d8de47943ccd9471",,,,0,,,"UT",,0,,,,3161105,1,0,,1,,1,1,0
"2018","04000US49","Utah","2020/03/10",2,1,0.06326901510705908,0,,,"49","3fa8b23eb9dbba9fab7dcb4a8afca76dfd5159da",,,,0,,,"UT",,0,,,,3161105,2,1,,2,,2,2,1
"2018","04000US49","Utah","2020/03/11",2,0,0.06326901510705908,0,,,"49","d9b1bc62be94033685af0bf6848b7157aead3399",,,,0,,,"UT",,0,,,,3161105,2,0,,2,,2,2,0
"2018","04000US49","Utah","2020/03/12",4,2,0.12653803021411816,0,,,"49","b2090484e710343cf6bed10c51a6046641a77bcb",,,,0,,,"UT",131,131,,,,3161105,4,2,0.02962962962962963,135,,135,135,133
"2018","04000US49","Utah","2020/03/13",6,2,0.18980704532117726,0,,,"49","872f630d93aec61903fa14c2128cd906e6bdfd47",,,,0,,,"UT",131,0,,,,3161105,6,2,0.043795620437956206,137,,137,137,2
"2018","04000US49","Utah","2020/03/14",6,0,0.18980704532117726,0,,,"49","e2794ec8641b2042ec3693c82f1e14b0ee51ecc4",,,,0,,,"UT",131,0,,,,3161105,6,0,0.043795620437956206,137,,137,137,0
"2018","04000US49","Utah","2020/03/15",28,22,0.8857662114988272,0,0,,"49","85bb03655cef6f1ce49428ce34873b4e998934e9",,,,0,,,"UT",131,0,,,,3161105,28,22,0.1761006289308176,159,,159,159,22
"2018","04000US49","Utah","2020/03/16",39,11,1.2337457945876522,0,0,,"49","c19dec0c5e08d3708e31c13187aa06a891ffa5dc",,,,0,,,"UT",131,0,,,,3161105,39,11,0.22941176470588234,170,,170,170,11
"2018","04000US49","Utah","2020/03/17",51,12,1.6133598852300066,0,0,,"49","ea56f08d2a80026ca12df759d6e9ae01abadad5f",,,,0,,,"UT",131,0,,,,3161105,51,12,0.2802197802197802,182,,182,182,12
"2018","04000US49","Utah","2020/03/18",63,12,1.992973975872361,0,0,,"49","09ffdf02baa6c23772f30d33d655ed5ad352bb86",,,,0,,,"UT",131,0,,,,3161105,63,12,0.3247422680412371,194,,194,194,12
"2018","04000US49","Utah","2020/03/19",78,15,2.4674915891753044,0,0,,"49","0590983bdd79e95e85ee1dcf1801daed9dc9cf91",,,,0,,,"UT",1448,1317,,,,3161105,78,15,0.05111402359108781,1526,,1526,1526,1332
"2018","04000US49","Utah","2020/03/20",112,34,3.5430648459953087,0,0,,"49","a7b8df9cdc110ddabb950f997109392746d20816",,,,0,,,"UT",2035,587,,,,3161105,112,34,0.05216581276199348,2147,,2147,2147,621
"2018","04000US49","Utah","2020/03/21",136,24,4.302293027280018,0,0,,"49","a32d17a5af452a1f820581469b7029f9d1805524",,,,0,,,"UT",2424,389,,,,3161105,136,24,0.053125,2560,,2560,2560,413
"2018","04000US49","Utah","2020/03/22",181,45,5.725845867188847,1,1,0.03163450755352954,"49","fdb2d30d5fa2555cd5c3ea807c5d6c6bf33032f2",,,,0,,,"UT",3508,1084,,,,3161105,181,45,0.049064787205204664,3689,,3689,3689,1129
"2018","04000US49","Utah","2020/03/23",257,76,8.130068441257093,0,1,0.03163450755352954,"49","621914edfc5d01314a0fbfe1356c9b5fa970389e",,,,0,,,"UT",4790,1282,,,,3161105,257,76,0.05092133940955023,5047,,5047,5047,1358
"2018","04000US49","Utah","2020/03/24",299,42,9.458717758505333,0,1,0.03163450755352954,"49","628b1d9716cd11c75169da9bb0617d0da7808ba4",,,,0,,,"UT",5524,734,,,,3161105,299,42,0.051348102352739136,5823,,5823,5823,776
"2018","04000US49","Utah","2020/03/25",346,47,10.945539613521222,0,1,0.03163450755352954,"49","12d00a566c978172db28f642705e81e9fdd28ad0",,,,0,,,"UT",6491,967,,,,3161105,346,47,0.05060699137048413,6837,,6837,6837,1014
"2018","04000US49","Utah","2020/03/26",402,56,12.717072036518875,0,1,0.03163450755352954,"49","0946c10873d0512b0c3ec66e55ca123be18ba2ef",,,,0,,,"UT",7308,817,,,,3161105,402,56,0.052140077821011675,7710,,7710,7710,873
"2018","04000US49","Utah","2020/03/27",480,78,15.18456362569418,1,2,0.06326901510705908,"49","2865e9f49f6168fd9a6a225c877197f90a3b95b2",,,,0,,,"UT",8764,1456,,,,3161105,480,78,0.05192557334487235,9244,,9244,9244,1534
"2018","04000US49","Utah","2020/03/28",602,122,19.043973547224784,0,2,0.06326901510705908,"49","3162c4f065d7ca16d28a957373370508bed1bee4",,,,0,,,"UT",10710,1946,,,,3161105,602,122,0.053217821782178217,11312,,11312,11312,2068
"2018","04000US49","Utah","2020/03/29",719,117,22.74521093098774,0,2,0.06326901510705908,"49","f0c75e1e913a62ddd8c7ee89cd81964b447d76ab",,,,0,,,"UT",13274,2564,,,,3161105,719,117,0.05138283427428,13993,,13993,13993,2681
"2018","04000US49","Utah","2020/03/30",806,87,25.49741308814481,2,4,0.12653803021411816,"49","f8cf9c929be93430088983acc29686815a71a17c",,,,0,,,"UT",15197,1923,,,,3161105,806,87,0.050365556458164096,16003,,16003,16003,2010
"2018","04000US49","Utah","2020/03/31",887,81,28.059808199980704,1,5,0.1581725377676477,"49","4992c6f71c5a53dd161444fbb2f209efdfcaab82",73,73,,73,,,"UT",17626,2429,,,,3161105,887,81,0.04791227785880192,18513,,18513,18513,2510
"2018","04000US49","Utah","2020/04/01",1012,125,32.014121644171894,2,7,0.2214415528747068,"49","0ae4534604726d55823094dd599c7f694c5dd338",91,91,,18,,,"UT",20155,2529,,,,3161105,1012,125,0.047810270704398354,21167,,21167,21167,2654
"2018","04000US49","Utah","2020/04/02",1074,62,33.97546111249073,0,7,0.2214415528747068,"49","8fe29b198d1918f2f2469e645737a39c956d3941",100,100,,9,,,"UT",20155,0,,,,3161105,1074,62,0.05059117245277686,21229,,21229,21229,62
"2018","04000US49","Utah","2020/04/03",1246,172,39.41659641169781,0,7,0.2214415528747068,"49","0abfc16994687bf6fc53ebd1e05f6325bfb11427",106,106,,6,,,"UT",23002,2847,,,,3161105,1246,172,0.05138568129330254,24248,,24248,24248,3019
"2018","04000US49","Utah","2020/04/04",1428,182,45.17407678644018,1,8,0.2530760604282363,"49","b8390dd431390bc779fb7a63231b632ff703f65c",117,117,,11,,,"UT",26615,3613,,,,3161105,1428,182,0.050921798666333846,28043,,28043,28043,3795
"2018","04000US49","Utah","2020/04/05",1605,177,50.77338462341491,0,8,0.2530760604282363,"49","5ab7c60bb76eeb438b8cf517a291d167becab1cf",124,124,,7,,,"UT",29287,2672,,,,3161105,1605,177,0.05195519875695973,30892,,30892,30892,2849
"2018","04000US49","Utah","2020/04/06",1675,70,52.98780015216198,5,13,0.41124859819588405,"49","17fc6b57aef18cc02cebf8fd096c10d91d841cbb",138,138,,14,,,"UT",31719,2432,,,,3161105,1675,70,0.050158711145714796,33394,,33394,33394,2502
"2018","04000US49","Utah","2020/04/07",1738,63,54.98077412803434,0,13,0.41124859819588405,"49","7744eb6ed0b55432c4746b06b955bc5e1b3ad7e2",148,148,,10,,,"UT",32909,1190,,,,3161105,1738,63,0.050163073281958036,34647,,34647,34647,1253
"2018","04000US49","Utah","2020/04/08",1846,108,58.39730094381553,0,13,0.41124859819588405,"49","a4abe09989d17ada3bb07c0a99dbd2495ed75f01",158,158,,10,,,"UT",34270,1361,,,,3161105,1846,108,0.05111308007531288,36116,,36116,36116,1469
"2018","04000US49","Utah","2020/04/09",1976,130,62.50978692577437,0,13,0.41124859819588405,"49","c19433320e0e1e720cf33e3e1cbe5a9547ec0b50",168,168,,10,,,"UT",36397,2127,,,,3161105,1976,130,0.05149454043207464,38373,,38373,38373,2257
"2018","04000US49","Utah","2020/04/10",2102,126,66.4957348775191,4,17,0.5377866284100022,"49","46a0529c270983208f26dc3e601e9ab78eefc415",183,183,,15,,,"UT",38660,2263,,,,3161105,2102,126,0.05156763652421373,40762,,40762,40762,2389
"2018","04000US49","Utah","2020/04/11",2206,104,69.78572366308617,1,18,0.5694211359635317,"49","f34847bedb8abc9852c72ab9793c161d16117c2a",190,190,,7,,,"UT",40340,1680,,,,3161105,2206,104,0.05184976260988107,42546,,42546,42546,1784
"2018","04000US49","Utah","2020/04/12",2303,97,72.85427089577853,0,18,0.5694211359635317,"49","5309c13f8bc1b37d961845ba10f82016f3a5c734",195,195,,5,,,"UT",41931,1591,,,,3161105,2303,97,0.05206402314961342,44234,,44234,44234,1688
"2018","04000US49","Utah","2020/04/13",2363,60,74.7523413489903,0,18,0.5694211359635317,"49","6ec7a8ba47b8e8970bce682f75faec9b49cfa089",201,201,,6,,,"UT",43424,1493,,,,3161105,2363,60,0.05160853517373927,45787,218,45787,45787,1553
"2018","04000US49","Utah","2020/04/14",2412,49,76.30243221911326,1,19,0.6010556435170613,"49","8db2f313fc6208f1c4a806936ef07afe31df89dd",213,213,,12,,,"UT",44064,640,,,,3161105,2412,49,0.051897753679318356,46476,218,46476,46476,689
"2018","04000US49","Utah","2020/04/15",2542,130,80.4149182010721,1,20,0.6326901510705908,"49","74102cbfa5519684e2fcd8f177b8337ac5a9faa0",221,221,,8,,,"UT",45072,1008,,,,3161105,2542,130,0.053387659091863736,47614,218,47614,47614,1138
"2018","04000US49","Utah","2020/04/16",2683,141,84.87538376611975,1,21,0.6643246586241204,"49","8c4f63dc97721aec2e182026e5a15a1ec1b97fd9",238,238,,17,,,"UT",46995,1923,,,,3161105,2683,141,0.05400781029832119,49678,357,49678,49678,2064
"2018","04000US49","Utah","2020/04/17",2805,122,88.73479368765037,2,23,0.7275936737311794,"49","c601be2b8fb5d03593c890c7166d53bbcd63e523",244,244,,6,,,"UT",52966,5971,,,,3161105,2805,122,0.05029495616001148,55771,443,55771,55771,6093
"2018","04000US49","Utah","2020/04/18",2931,126,92.72074163939509,2,25,0.7908626888382385,"49","7c2ffae3100d213f6391f5679a9aa329ebf85593",251,251,,7,,,"UT",57013,4047,,,,3161105,2931,126,0.04889563592686508,59944,565,59944,59944,4173
"2018","04000US49","Utah","2020/04/19",3069,138,97.08630368178216,2,27,0.8541317039452976,"49","7750d83b2e7b8d3ea0fccee3dedeab4edcfc7eb1",259,259,,8,,,"UT",60486,3473,,,,3161105,3069,138,0.048288883644087795,63555,679,63555,63555,3611
"2018","04000US49","Utah","2020/04/20",3213,144,101.64167276949041,1,28,0.8857662114988272,"49","82ca91120eab8ee3ad01f888295cbb7589d8c4fb",268,268,,9,,,"UT",65098,4612,,,,3161105,3213,144,0.04703488457203086,68311,776,68311,68311,4756
"2018","04000US49","Utah","2020/04/21",3296,83,104.26733689643336,4,32,1.0123042417129453,"49","257f4f10559c1e3a4324a1691b5a05ae8dc80228",277,277,,9,,,"UT",69062,3964,,,,3161105,3296,83,0.04555128665800603,72358,888,72358,72358,4047
"2018","04000US49","Utah","2020/04/22",3445,149,108.98087852190928,2,34,1.0755732568200045,"49","94f3a2666b09f62d6a941538bff087611651eb80",288,288,,11,,,"UT",73015,3953,,,,3161105,3445,149,0.04505623855610777,76460,970,76460,76460,4102
"2018","04000US49","Utah","2020/04/23",3612,167,114.2638412833487,1,35,1.1072077643735339,"49","664ba97fa82510baf9e89be1153cba3defca9c8b",301,301,,13,,,"UT",77015,4000,,,,3161105,3612,167,0.04479888870973743,80627,1050,80627,80627,4167
"2018","04000US49","Utah","2020/04/24",3782,170,119.64170756744872,4,39,1.2337457945876522,"49","13e420d7ca50bf2cae34294b5d25d857f4a92193",315,315,,14,,,"UT",80915,3900,,,,3161105,3782,170,0.044653293505082826,84697,1252,84697,84697,4070
"2018","04000US49","Utah","2020/04/25",3948,166,124.89303582133464,2,41,1.2970148096947112,"49","1799c232ff0cd485c0a4c410352ac8e1558e90af",329,329,,14,,,"UT",86258,5343,,,,3161105,3948,166,0.043766490033922356,90206,1399,90206,90206,5509
"2018","04000US49","Utah","2020/04/26",4123,175,130.42907464320228,0,41,1.2970148096947112,"49","c706eeadc34418fcad78ceccceb6f4156f6cdadf",345,345,,16,,,"UT",91579,5321,,,,3161105,4123,175,0.0430816492863263,95702,1568,95702,95702,5496
"2018","04000US49","Utah","2020/04/27",4233,110,133.90887047409055,0,41,1.2970148096947112,"49","1e55f271d9dda64f90be344064c40abb35d1892e",349,349,,4,,,"UT",95962,4383,,,,3161105,4233,110,0.0422476171465642,100195,1641,100195,100195,4493
"2018","04000US49","Utah","2020/04/28",4343,110,137.38866630497878,4,45,1.4235528399088293,"49","e7707887ca27628920261ab7e669b48d44f49ca3",370,370,,21,,,"UT",98096,2134,,,,3161105,4343,110,0.042395962475229164,102439,1704,102439,102439,2244
"2018","04000US49","Utah","2020/04/29",4495,152,142.1971114531153,0,45,1.4235528399088293,"49","1e884bebabd7f5f971f3828e61d2b55af3f4aaec",383,383,,13,,,"UT",101283,3187,,,,3161105,4495,152,0.042494658624666753,105778,1790,105778,105778,3339
"2018","04000US49","Utah","2020/04/30",4672,177,147.79641929009003,1,46,1.455187347462359,"49","79809c0c8dbd572777e78b77f0d90bcdab41fee5",390,390,,7,,,"UT",103829,2546,,,,3161105,4672,177,0.0430595109722491,108501,1939,108501,108501,2723
"2018","04000US49","Utah","2020/05/01",4828,156,152.73140246844062,0,46,1.455187347462359,"49","3d56ed8881b627abd200b416ebe7082f4c9ceafe",403,403,,13,,,"UT",107730,3901,,,,3161105,4828,156,0.042893441603440004,112558,2062,112558,112558,4057
"2018","04000US49","Utah","2020/05/02",4981,153,157.57148212413065,3,49,1.5500908701229474,"49","af6de2bb8c1db9426476ee66d5b83abf956a94a0",418,418,,15,,,"UT",112823,5093,,,,3161105,4981,153,0.04228209568435707,117804,2185,117804,117804,5246
"2018","04000US49","Utah","2020/05/03",5175,194,163.7085765895154,1,50,1.581725377676477,"49","e315bfd94bc78aa467a3593243017bc1d9f2d0ab",436,436,,18,,,"UT",116927,4104,,,,3161105,5175,194,0.04238259815564037,122102,2238,122102,122102,4298
"2018","04000US49","Utah","2020/05/04",5317,142,168.20067666211656,0,50,1.581725377676477,"49","4fa661b415ade0d99c06f8ca2d3137d33dcdd1d8",441,441,,5,,,"UT",119344,2417,,,,3161105,5317,142,0.042651671332654156,124661,2342,124661,124661,2559
"2018","04000US49","Utah","2020/05/05",5449,132,172.37643165918246,6,56,1.7715324229976543,"49","f46e176344106b93598c1619735638324fccae69",456,456,,15,,,"UT",121266,1922,,,,3161105,5449,132,0.04300201239000907,126715,2387,126715,126715,2054
"2018","04000US49","Utah","2020/05/06",5595,146,176.99506976199777,2,58,1.8348014381047133,"49","a04e797d75550a86cb6f234015667a5db215989d",464,464,,8,,,"UT",125407,4141,,,,3161105,5595,146,0.04270927161417383,131002,2509,131002,131002,4287
"2018","04000US51","Virginia","2020/03/05",0,,,,,,"51","dc40dd5c7d0be5cc62e4bb9e6a957cce674f70cd",,,,,,,"VA",18,,,,3,8517685,0,,0,18,,21,18,
"2018","04000US51","Virginia","2020/03/06",0,,,0,,,"51","a37f4ab43acf50fb833c15616bc1653115833851",,,,0,,,"VA",21,3,,,10,8517685,0,0,0,21,,31,21,3
"2018","04000US51","Virginia","2020/03/07",0,,,0,,,"51","f57f02f3b488f662a1da12fae886280d7a6725c0",,,,0,,,"VA",31,10,,,7,8517685,0,0,0,31,,38,31,10
"2018","04000US51","Virginia","2020/03/08",2,,0.0234805583911591,0,,,"51","25c7c86566b6b73735ff2f01affe1efda76f9c02",,,,0,,,"VA",36,5,,,6,8517685,2,2,0.05263157894736842,38,,44,38,7
"2018","04000US51","Virginia","2020/03/09",3,1,0.03522083758673865,0,,,"51","080de474c5e2acc342f9e95a790c798cc3191da4",,,,0,,,"VA",38,2,,,9,8517685,3,1,0.07317073170731707,41,,50,41,3
"2018","04000US51","Virginia","2020/03/10",8,5,0.0939222335646364,0,,,"51","dff7e6291d2a23f5be90bcb158183a4251f44e51",,,,0,,,"VA",53,15,,,,8517685,8,5,0.13114754098360656,61,,61,61,20
"2018","04000US51","Virginia","2020/03/11",9,1,0.10566251276021595,0,,,"51","2af80d9ae51b403b033ddcae7c61d724ba8ac808",,,,0,,,"VA",60,7,,,,8517685,9,1,0.13043478260869565,69,,69,69,8
"2018","04000US51","Virginia","2020/03/12",17,8,0.19958474632485235,0,,,"51","603bdab35e9c1b729faaec84139ead405bac3557",,,,0,,,"VA",117,57,,,,8517685,17,8,0.12686567164179105,134,,134,134,65
"2018","04000US51","Virginia","2020/03/13",30,13,0.3522083758673865,0,,,"51","19c1bfca0440b480b37dd31af2e985471975bb6e",,,,0,,,"VA",117,0,,,,8517685,30,13,0.20408163265306123,147,,147,147,13
"2018","04000US51","Virginia","2020/03/14",30,0,0.3522083758673865,0,,,"51","2b1ce7eb3e4c1f77f8c042a83f7b5a8a2f84ba53",,,,0,,,"VA",117,0,,,,8517685,30,0,0.20408163265306123,147,,147,147,0
"2018","04000US51","Virginia","2020/03/15",45,15,0.5283125638010797,1,1,0.01174027919557955,"51","9ce15add3931013ab1381e6e71971e0b9fb214c3",,,,0,,,"VA",363,246,,,,8517685,45,15,0.11029411764705882,408,,408,408,261
